Column,Count_1
outrasCondicoes_DOENÇA_NEUROLOGICA_CRONICA,71
outrasCondicoes_NÃO_POSSUI,71
"outrasCondicoes_HIPERTENSÃO,",71
outrasCondicoes_HIDROCEFALIA,71
outrosSintomas_CATARRO,71
outrosSintomas_MOLEZA_NO_CORPO,71
outrasCondicoes_DOENCA_NEUROLOGICA,71
outrasCondicoes_sem_informação,71
outrosSintomas_NAUSEA_,70
outrosSintomas_ASMA,70
outrasCondicoes_Monitoramento,70
outrosSintomas_dor_torácica,70
outrosSintomas_DOR_NOS_OLHOS_,69
outrasCondicoes_influenza_A,69
outrosSintomas_DESCONFORTO_RESPIRATORIO/APERTO_TORACICO,68
outrosSintomas_adinamia,68
outrasCondicoes_renite,68
outrosSintomas_SG,68
outrosSintomas_Rouquidão,67
outrasCondicoes_BRONQUITE_ASMÁTICA,67
outrosSintomas_MILAGIA,67
outrosSintomas_sem_informação,67
outrasCondicoes_CARDIOPATIA,67
outrasCondicoes_HIPOTIREODISMO,67
"outrasCondicoes_MIALGIA,",67
outrosSintomas_ODINOFAGIA_,66
outrasCondicoes_HP,66
outrasCondicoes_POSITIVO_INFLUENZA_A,66
"outrosSintomas_DOR_TORÁCICA,",66
outrasCondicoes_influenza_B,65
"outrosSintomas_OTALGIA,",65
outrasCondicoes_ARRITIMIA,65
outrosSintomas_Dorsalgia,65
outrasCondicoes_ESCLEROSE,65
outrosSintomas_dor_de_garganta,65
outrosSintomas_TAQUICARDIA,64
outrosSintomas_dores_no_corpo,64
outrasCondicoes_CEFALEIA,64
outrosSintomas_Congestao_Nasal,64
outrasCondicoes_DOENÇA_RENAL,64
"outrosSintomas_DOR_NO_CORPO_,",64
outrasCondicoes_Pneumopatias_Crônicas,63
outrosSintomas_GASTRALGIA,63
outrasCondicoes_NDA,63
outrosSintomas_OR_NA_NUCA,63
outrosSintomas_dor_lombar,63
outrasCondicoes_nenhuma,63
outrasCondicoes_Sem_comorbidades,63
outrosSintomas_ENTUPIDO,63
outrasCondicoes_tosse,62
outrosSintomas_PERDA_DO_PALADAR,62
outrosSintomas_ANSIA,62
outrosSintomas_DOR_NA_NUCA,62
outrosSintomas_SUDORESE_,62
outrosSintomas_HIPOREXIA,61
outrasCondicoes_TABAGISTA_,61
outrasCondicoes_EPLEPSIA,61
outrosSintomas_PRODUCAO_DE_ESCARRO,61
outrosSintomas_CALAFRIO_,61
outrasCondicoes_SEM_INFORMAÇAO,61
outrosSintomas_FALTA_DE_AR_,61
outrosSintomas_TONTURA.,61
outrosSintomas_Dor_Abdominal,60
outrosSintomas_cansaço_,60
"outrosSintomas_DORSALGIA,",60
outrosSintomas_TRIAGEM,60
outrosSintomas_gripe,60
outrasCondicoes_OBESIDADE,60
outrasCondicoes_TESTE_RÁPIDO_-_ANTÍGENO_POSITIVO_INFLUENZA_A,60
outrasCondicoes_não_tem,59
outrasCondicoes_SINDROME_DE_DOWN,59
outrasCondicoes_MONITORAMENTO,59
outrasCondicoes_PNEUMOPATIA,59
outrosSintomas_EPIGASTRALGIA,59
outrosSintomas_DOR_NA_FACE,59
outrosSintomas_MAE;,59
outrosSintomas_SATURAÇAO_02<95,59
outrasCondicoes_INFLUENZA_A_REAGENTE,59
"outrosSintomas_MIALGIA,DIARREIA",58
outrasCondicoes_ETILISMO,58
outrasCondicoes_BIPOLAR,58
outrosSintomas_ARDÊNCIA,58
outrasCondicoes_CRIANÇA,58
outrasCondicoes_anemia,58
outrosSintomas_Dor_nas_costas,58
outrosSintomas_MIALGIA_E_DIARREIA,58
outrasCondicoes_SEM_DOENÇA,57
outrasCondicoes_RINITE_ALÉRGICA,57
outrosSintomas__Fadiga,57
outrosSintomas_DIARREIA_E_VOMITO,57
outrasCondicoes_GLAUCOMA,57
outrosSintomas_SATURAÇÃO_<95,57
outrosSintomas_MONITORAMENTO,57
outrosSintomas_NARIZ_ENTUPIDO,56
outrosSintomas_NÃO_ESPECIFICA,56
outrasCondicoes_PROFISSIONAL,56
outrasCondicoes_Sinusite,56
outrasCondicoes_NAO_SE_APLICA,56
outrosSintomas_HAS_,56
outrasCondicoes_NEGA_PATOLOGIAS,56
outrosSintomas_DOR_ABDOMINAL.,55
outrosSintomas_Vomito,55
outrasCondicoes_DOENCA_NEUROLOGICA_CRONICA,55
outrosSintomas_ADINAMIA/FRAQUEZA,55
outrosSintomas_DOR_NA_COSTA,55
outrosSintomas_SATURAÇÃO_<95%,54
"outrasCondicoes_TABAGISMO,",54
outrasCondicoes_Anemia,54
outrosSintomas_Cefaleia_,54
outrosSintomas_DORES_NAS_COSTA,54
outrosSintomas_enjoo,53
outrasCondicoes_NÃO_SE_APLICA,53
outrosSintomas_CONGESTÃO_NASAL_MIALGIA,53
outrosSintomas_IRRITAÇÃO_NA_GARGANTA,53
outrosSintomas_MID,53
outrasCondicoes_CORIZA,53
outrasCondicoes_SOP,53
outrosSintomas_MIALGIA_OU_ARTRALGIA,53
outrosSintomas_congestão_nasal_,53
outrasCondicoes_EX_TABAGISTA,52
outrasCondicoes_DERMATITE,52
outrasCondicoes_TRIAGEM,52
outrasCondicoes_GRIPAL,52
outrosSintomas_ESFORÇO_RESP,52
outrosSintomas_ARTICULAÇOES,52
outrasCondicoes_TIREÓIDE,52
outrasCondicoes_Ignorado,52
outrasCondicoes_NÃO_TEM,51
outrosSintomas_CONGESTIONADO,51
outrosSintomas_Tontura,51
outrasCondicoes_LEUCEMIA,51
outrosSintomas_inapetência,51
outrosSintomas_Mal-Estar,51
outrosSintomas_inapetencia,50
outrosSintomas_DOR_EM_MMII,50
outrasCondicoes_ITR,50
outrasCondicoes_CA_DE_MAMA,50
outrosSintomas_DESCONFORTO_RESPIRATORIO_,50
"outrosSintomas_ADINAMIA/FRAQUEZA,",50
outrosSintomas_SEM_SINTOMA,50
outrasCondicoes_sem_sintomas,50
outrosSintomas_CONGESTÃO_NASAL_MIALGIA_/_ARTRALGIA,50
"outrosSintomas_DORES_MUSCULARES,",50
"outrosSintomas_DOR_CORPO,",50
outrosSintomas_NEGA_CTT+,49
outrosSintomas_NÁUSEAS_/_VÔMITO,49
outrosSintomas_PROSTAÇÃO,49
outrasCondicoes_nda,49
outrasCondicoes_RENITE_ALERGICA,49
outrosSintomas_DIARREIA_E_MIALGIA,49
outrosSintomas_DORES_NAS_COSTAS,48
"outrosSintomas_PERDA_DE_APETITE,MIALGIA",48
outrasCondicoes_HIPERTENÇA,48
"outrosSintomas_calafrio,",48
outrasCondicoes_REUMATISMO,48
outrosSintomas_SEM_SINTOMAS,48
outrosSintomas_mal_estar_,48
outrasCondicoes_ARTROSE,48
outrasCondicoes_CANSAÇO,48
outrosSintomas_CHIADO,48
outrosSintomas_Mal_estar,48
outrosSintomas_DOR_DE_BARRIGA,47
outrosSintomas_SINCOPE,47
outrasCondicoes_tireoide,47
outrasCondicoes_TRANSFERÊNCIA,47
outrosSintomas_escarro,47
outrosSintomas_CIANOSE,47
outrosSintomas_vomito_,47
outrosSintomas_Obstrução_nasal,47
outrasCondicoes_ITU,47
outrosSintomas_PRURIDO,47
outrasCondicoes_hipotiroidismo,47
outrasCondicoes_CIRROSE,47
"outrosSintomas_CONGESTAO_NASAL,ESPIRROS",46
outrosSintomas_ASSINTOMATICO,46
outrasCondicoes_PTI,46
outrosSintomas_INDISPOSIÇÃO,46
outrosSintomas_Otalgia,46
outrosSintomas_mialgias,46
outrasCondicoes_NAO_ESPECIFICA,46
outrosSintomas_ANSIA_DE_VOMITO,46
outrasCondicoes_DIARREIA,46
outrasCondicoes_ENDOMETRIOSE,46
outrosSintomas_CONGESTÃO_NASAL.,46
outrasCondicoes_SEM_DOENÇAS,46
outrasCondicoes_TVP,46
outrosSintomas_mialgia/artralgia,45
outrosSintomas_dispneia,45
outrasCondicoes_ANSIEDADE.,45
outrosSintomas_SINDROME_GRIPAL,45
outrosSintomas_Ignorado,45
outrosSintomas_NARIZ_CONGEST,45
outrasCondicoes_HIPERTENSÃO_ARTERIAL_SISTÊMICA,45
"outrosSintomas_obstrução_nasal,",45
outrosSintomas_Secreção,45
outrosSintomas_E_TOSSE,45
outrosSintomas_Artralgia,45
outrasCondicoes_SOPRO,45
"outrosSintomas_CALAFRIOS,CONGESTAO_NASAL",45
outrosSintomas_Sudorese,45
"outrasCondicoes_EPILEPSIA,",45
outrosSintomas_SONOLÊNCIA_EXCESSIVA,45
outrosSintomas_outros,44
outrasCondicoes_ESPONDILITE,44
outrosSintomas_Contato,44
outrasCondicoes_lupus,44
outrasCondicoes_REFLUXO,44
outrosSintomas_SINTOMAS_GRIPAIS.,44
outrasCondicoes_Fibromialgia,44
outrosSintomas_SINTOMAS_GASTROINTESTINAIS.,44
outrasCondicoes_TRANSFERENCIA,44
outrosSintomas_BOCA_AMARGA,44
outrosSintomas_DISURIA,43
outrosSintomas_DESC._RESPIRATÓRIO,43
outrosSintomas_CONTATO_COM_POSITIVADO,43
outrasCondicoes_negou,43
outrosSintomas_CONTATO_+,43
outrosSintomas_NARIZ_CONGESTIONADO,43
outrasCondicoes_Reagente_Influenza_tipo_A,43
outrosSintomas_espirros_,43
outrasCondicoes_PREMATURO,43
outrosSintomas_MIALGIAS,43
outrosSintomas_TREMOR,43
outrosSintomas_dorsalgia,43
outrosSintomas_Adinamia,42
outrosSintomas_Cefaléia,42
outrosSintomas_Perda_De_Paladar,42
outrosSintomas_VOMITOS.,42
outrasCondicoes_CROHN,42
outrosSintomas_nauseas_,41
outrosSintomas_NADA,41
outrosSintomas_DO_NO_PEITO,41
outrosSintomas_PERDA_DE_PALADAR,41
outrasCondicoes_INFLUENZA_A_POSITIVO,41
outrosSintomas_Ouvido,41
outrasCondicoes_Hipotiroidismo,41
outrasCondicoes_HIPERTENÇAO,41
outrosSintomas_prostração,41
outrosSintomas_Positivo,41
outrasCondicoes_IGNORADO,41
outrasCondicoes__METOCLOPRAMIDA,40
outrasCondicoes_METOCLOPRAMIDA,40
outrosSintomas_mialgia.,40
outrosSintomas_NAS_ARTICULAÇOES,40
outrasCondicoes_NEGATIVO,40
outrosSintomas_Algia,40
outrasCondicoes_INTERNAÇÃO,40
outrosSintomas_febre_,40
outrosSintomas_dores_musculares,40
outrasCondicoes_LABIRINTITE,40
outrasCondicoes_SG_NÃO_ESPECIFICADA,40
outrasCondicoes_HIPOTIREOIDISMO.,40
outrasCondicoes_ASMÁTICO,40
outrosSintomas_NAÚSEA,40
outrosSintomas_LEVES,39
outrasCondicoes_Hipertenso,39
outrasCondicoes_Sem_Comorbidade.,39
outrasCondicoes_AMOXICILINA,39
outrosSintomas_falta_de_apetite,39
"outrosSintomas_odinofagia,",39
outrasCondicoes_Artrite,39
outrasCondicoes_GRIPE,39
"outrosSintomas_DIARREIA,NAUSEA",39
outrosSintomas_CIRURGIA,39
outrosSintomas_coriza_,39
outrosSintomas_PNEUMONIA,39
outrasCondicoes_sintomas_gripais,39
outrasCondicoes_ENCEFALOPATIA,39
outrasCondicoes_LUPOS,39
outrosSintomas_ODINOFAGIA.,39
outrosSintomas_AFONIA,38
outrosSintomas_PIGARRO,38
outrosSintomas_DOR_EPIGASTRICA,38
outrasCondicoes_artrite,38
outrosSintomas_cefaléia,38
outrosSintomas_Cansaço_,38
outrosSintomas_Dor_Lombar,38
outrasCondicoes_DM_,38
outrosSintomas_lombalgia,38
outrasCondicoes_sintomatico,38
outrosSintomas_Náuseas,38
outrasCondicoes_HIPOTIREOIDISMO_,38
outrosSintomas_QUEDA_DE_SATURAÇÃO,38
outrasCondicoes_HIPERTIROIDISMO,37
outrosSintomas_TONTURAS,37
outrosSintomas_nas_articulações,37
"outrosSintomas_CALAFRIOS,MIALGIA",37
outrasCondicoes_INFLUENZA_A_+,37
outrasCondicoes_Reagente_Influenza_tipo_B,37
outrosSintomas_CANSAÇO.,37
outrosSintomas_PERDA_DO_PALADAR_OU_OLFATO,37
outrosSintomas_cefaleia_,37
outrasCondicoes_HEPATITE_B,37
outrosSintomas_CONG._NASAL,37
outrasCondicoes_tabagismo,37
outrosSintomas_CHIADO_NO_PEITO,37
outrosSintomas_ROQUIDÃO,37
"outrosSintomas_dor_nos_olhos,",37
outrosSintomas_SATURACAO_,37
outrasCondicoes_COLITE,37
outrasCondicoes_ALERGICO,37
outrosSintomas_CONTATO_COM_CASO_POSITIVO,37
outrosSintomas_ALGIA_E_ASTENIA,36
outrasCondicoes_CANCER_DE_MAMA,36
outrasCondicoes_RINITE_E_SINUSITE,36
outrosSintomas_TREMORES,36
outrosSintomas_nega,36
outrasCondicoes_MICROCEFALIA,36
outrosSintomas_DOR_NO_OLHO,36
outrosSintomas_COCEIRA,36
outrasCondicoes_TDAH,36
outrosSintomas_Dor_No_Peito,36
outrosSintomas_rouquidao,36
outrasCondicoes_BRONQUIOLITE,36
outrosSintomas_NAUSEA.,36
outrasCondicoes_ARTRITE_REUMATÓIDE,36
outrasCondicoes_HAS+,36
outrosSintomas_CONVULSÃO,36
outrasCondicoes_SINTOMAS_GRIPAIS,36
outrosSintomas_OBSTRUCAO_NASAL,36
outrasCondicoes_IMUNODEFICIENCIA,36
outrosSintomas_diarréia_,36
"outrosSintomas_tontura,",36
outrosSintomas_tosse_seca,36
"outrosSintomas_DIARREIA,VOMITO",36
outrosSintomas_DIFICULDADE_DE_RESPIRAR_PROGRESSIVA,35
outrasCondicoes_IBUPROFENO,35
outrosSintomas__SINTOMAS_GRIPAIS.,35
outrasCondicoes_Hipertensao,35
outrasCondicoes_Hipertensão_arterial.,35
outrosSintomas__DOR_NO_OUVIDO,35
outrasCondicoes_NEUROPATA,35
outrosSintomas_Dor_em_MMII,35
outrosSintomas_DOR_NO_ESTOMAGO,35
outrosSintomas_DOR_NAS_ARTICULAÇOES,35
outrosSintomas_Vômitos,35
outrosSintomas_GARGANTA_ARRANHANDO,35
outrosSintomas_DOR_ABDOMINAL_E_FADIGA,35
outrosSintomas_Perda_De_Olfato,35
outrosSintomas_DOR_NAS_JUNTAS,35
outrosSintomas_irritação_na_garganta,34
outrasCondicoes_IRC,34
outrasCondicoes_depressao,34
outrosSintomas_CALAFRIOS.,34
outrosSintomas_ACOMPANHANTE_HOSPITALAR,34
outrosSintomas_vertigem,34
outrosSintomas_CEFALÉIA_,34
"outrosSintomas_DESCONFORTO_RESPIRATORIO/APERTO_TORACICO,SATURAÇAO_02<95",34
outrosSintomas_dor_corpo,34
outrasCondicoes_não_consta,34
outrosSintomas_--,34
outrosSintomas_dor_de_cabeça,34
outrosSintomas_moleza,34
outrosSintomas_fadiga_,34
outrasCondicoes_IVAS,33
outrosSintomas_SECREÇÃO_NASAL,33
"outrosSintomas_DOR_RETROORBITAL,",33
outrosSintomas_SINUSITE,33
outrosSintomas_SINTOMAS_GRIPAIS_,33
outrosSintomas_VOMITO_E_DIARREIA,33
outrasCondicoes_AUTOIMUNE,33
outrosSintomas_NAUSEAS_E_VOMITO,33
outrosSintomas_êmese,33
outrosSintomas_dor_abdominal_,33
outrasCondicoes_REAGENTE_INFLUENZA_TIPO_B,33
outrasCondicoes_NAO_POSSUI,33
outrosSintomas_Falta_de_ar,33
outrosSintomas_has,33
outrosSintomas_Distúrbios_Gastrointestinais,33
outrosSintomas_não_consta,33
outrasCondicoes_PESQUISA,33
outrosSintomas_DESC_RESP,33
outrasCondicoes_HASHIMOTO,33
"outrosSintomas_ESCARRO,CONGESTAO_NASAL",33
outrasCondicoes__IBUPROFENO,33
outrosSintomas_Dor_nos_olhos,32
outrosSintomas_CONTATO_POSITIVO,32
outrosSintomas_CONJUNTIVITE,32
outrasCondicoes_SEM_GRUPO_DE_RISCO,32
outrasCondicoes_HAS_+,32
outrosSintomas_febril,32
outrosSintomas_DIFICULDADE_PARA_RESPIRAR,32
outrosSintomas_dor_no_corpo.,32
outrasCondicoes_LINFOMA,32
outrosSintomas_Diarreia.,32
outrasCondicoes_SINUSITE.,32
outrosSintomas_3_DIAS,32
outrosSintomas_EPISTAXE,32
outrasCondicoes_SEM_DOENÇAS_PRÉ-EXISTENTES,32
outrasCondicoes_ESCLEROSE_MULTIPLA,32
outrosSintomas_SECREÇAO,32
outrosSintomas_MIALGIA_E_ASTENIA,32
outrosSintomas_PESQUISA,32
outrosSintomas_DOR_TORÁCICA_,32
outrasCondicoes_RECEM_NASCIDO,32
outrosSintomas_OBSTRUÇÃO_NASAL.,32
outrosSintomas_anosmia,32
outrosSintomas_DOR_DE_OUVIDO_,32
outrosSintomas_NAUSEAS/VOMITOS,32
outrosSintomas__DOR_TORAXICA,32
outrosSintomas_monitorado,32
outrosSintomas_cong_nasal,31
outrasCondicoes_monitorado,31
outrosSintomas_VÔMITOS_,31
outrosSintomas_TEVE_CONTATO,31
outrosSintomas_SECRECAO,31
outrosSintomas_NAÚSEAS,31
outrosSintomas_Dor_Torácica,31
outrosSintomas_MIALGIA_E_ESPIRRO,31
"outrosSintomas_MIALGIA,ADINAMIA,",31
outrosSintomas_TONTEIRA,31
outrosSintomas_DIAREIA,31
outrosSintomas_SEM_APETITE,31
"outrosSintomas_MIALGIA,DIARREIA,",31
"outrosSintomas_HIPOREXIA,",31
outrasCondicoes_DOENÇA_HEPATICA,31
"outrosSintomas_AGEUSIA,",31
outrosSintomas_hiporexia,31
outrosSintomas_Febre_,31
outrasCondicoes_CRISE_CONVULSIVA,31
outrasCondicoes_--,30
outrasCondicoes_prematuridade,30
"outrosSintomas_MIALGIA,NAUSEA",30
outrosSintomas_ESPIRROS.,30
outrosSintomas_nausea_,30
outrosSintomas_OBSTRUÇAO_NASAL,30
outrasCondicoes_Tabagismo,30
outrosSintomas_Dores_no_corpo,30
outrasCondicoes_Lupus,30
outrasCondicoes_ACIDO_ACETILSALICILICO,30
outrosSintomas_DIFICULDADE_DE_RESPIRAR_LEVE,30
outrosSintomas_E_CONGESTAO_NASAL,30
outrasCondicoes_autismo,30
outrosSintomas_DIARREIA_E_DOR_NO_CORPO,30
outrasCondicoes_FEBRE_REUMATICA,30
outrosSintomas_TAQUIPNEIA,30
outrosSintomas_DESMAIO,30
outrasCondicoes_PNEUMOPATIA_CRONICA,30
outrosSintomas_Inapetencia,30
outrasCondicoes__DICLOFENACO,29
"outrosSintomas_ASTENIA_,",29
outrosSintomas_INTERNAÇÃO,29
outrasCondicoes_DICLOFENACO,29
outrosSintomas_Tosse_Seca,29
outrosSintomas_FEBRÍCULA,29
outrasCondicoes_DOENÇA_HEPÁTICA,29
outrasCondicoes_NÃO_DECLARADO,29
outrosSintomas_HEMOPTISE,29
outrosSintomas_Dor_abdominal,29
outrosSintomas_dessaturação,29
outrasCondicoes_LLA,29
outrosSintomas_rinorreia,29
"outrosSintomas_Fadiga,",29
outrosSintomas_catarro,29
outrosSintomas_CIRUGIA,29
outrasCondicoes_ADENOIDE,29
outrosSintomas_ROUQUIDÃO_,29
outrosSintomas_PERDA_DE_PESO,29
"outrosSintomas_Perda_De_Paladar,",29
outrasCondicoes_TIREOIDE_,29
outrosSintomas_SpO2<95%,29
"outrosSintomas_dor_torácica,",29
outrasCondicoes_nada,29
outrasCondicoes_DOENÇA_PULMONAR_CRÔNICA,28
outrasCondicoes_NEUROPATIA,28
outrosSintomas_emese,28
outrosSintomas_MIALGIA_E_CALAFRIO,28
outrosSintomas_CONGESTÃO_CONJUTIVAL,28
outrosSintomas_PRECORDIALGIA,28
outrasCondicoes_enxaqueca,28
outrosSintomas_NAUSEA/VOMITOS.,28
outrasCondicoes_RESPIRATORIO,28
outrosSintomas_PEITO_CHEIO,28
outrasCondicoes_PSORIASE,28
outrasCondicoes__ACIDO_ACETILSALICILICO,28
outrasCondicoes_NÃO_HÁ,28
outrosSintomas_DISFONIA,28
outrasCondicoes_ampliaçao_de_testagem,28
outrasCondicoes_NEGOU,28
outrasCondicoes_paralisia_cerebral,28
outrasCondicoes_SEM_MORBIDADES,28
outrasCondicoes_ONCOLOGICO,28
outrasCondicoes_INTERNAMENTO,28
outrasCondicoes_dor_no_corpo,28
outrosSintomas_dor_nas_perna,28
outrasCondicoes_dor_de_garganta,28
outrasCondicoes_CA_MAMA,27
outrosSintomas_VOMITO.,27
outrasCondicoes_CONVULSÃO,27
outrosSintomas_CHIEIRA,27
outrosSintomas_DIFICULDADE_RESPIRATÓRIA,27
outrasCondicoes_DIABETICA,27
outrasCondicoes_...,27
outrosSintomas_MAL_ESTAR.,27
outrosSintomas_ANOSMIA_,27
outrasCondicoes_influenza_a,27
outrosSintomas_NAO_ESPECIFICA,27
outrasCondicoes_IAM,27
outrosSintomas_dor_nas_pernas,27
outrosSintomas_diarreia.,27
"outrosSintomas_Nauseas,",27
outrasCondicoes_LEVE,27
outrosSintomas_astenia_,27
outrasCondicoes_ALTERACAO_DA_AUSCULTA_PULMONAR,27
outrosSintomas_Dor_no_corpo_,27
outrosSintomas_FEBRÍCULA_OU_CALAFRIO,27
outrosSintomas_TOSSE_PRODUTIVA,27
outrasCondicoes_DLP,27
outrasCondicoes_Renite,27
outrasCondicoes_REAGENTE_INFLUENZA_TIPO_A,27
outrasCondicoes_TRANSTORNO_DE_ANSIEDADE,27
outrosSintomas_MIALGIA_E_ARTRALGIA,27
outrasCondicoes_C.A,27
outrasCondicoes_HIPERTENSÃO_ARTERIAL_SISTEMICA,27
outrosSintomas_Dor_muscular_e_calafrios,27
outrosSintomas_DOR_NAS_COSTA_,26
outrasCondicoes_gripal,26
outrasCondicoes_normal,26
outrasCondicoes_asmatica,26
outrasCondicoes_VOMITO,26
outrosSintomas_DOR_NA_BARRIGA,26
outrasCondicoes_SOLISITACAO_MEDICA,26
outrasCondicoes_USUARIO_DE_DROGAS,26
"outrosSintomas_sudorese,",26
outrosSintomas_NAUSEAS_E_VOMITOS,26
outrasCondicoes_asmática,26
outrasCondicoes_Doença_Neurológica_Crônica,26
outrosSintomas_dor_nas_articulações,26
outrosSintomas_ARDÊNCIA_NOS_OLHOS,26
outrosSintomas_NÁUSEA_,26
outrosSintomas_ardencia_nos_olhos,26
outrosSintomas_DISPINEIA,26
outrosSintomas_NENHUM,26
outrosSintomas_CONGESTAO_CONJUNTIVAL,26
outrasCondicoes_hipertireoidismo,26
outrasCondicoes_TDH,26
outrosSintomas_MIALGIA_E_ESPIRROS,26
outrosSintomas_DOR_MMI,26
outrosSintomas_Dor_de_ouvido,26
outrasCondicoes_Sem_morbidade,26
outrasCondicoes_ASSINTOMATICO,26
outrasCondicoes_LACTENTE,26
outrasCondicoes_HIV_+,26
outrasCondicoes_DOENÇA_DE_CROHN,26
outrosSintomas_ARDENCIA_OCULAR,25
outrosSintomas_DOR_MUSCULAR_,25
outrosSintomas_congestão_nasal.,25
outrasCondicoes_PNM,25
outrasCondicoes_FIGADO,25
outrosSintomas_Saturação_de_O2_<95%,25
outrasCondicoes_Neoplasia,25
outrosSintomas_boca_seca,25
"outrosSintomas_FRAQUEZA,CALAFRIOS",25
outrosSintomas_RINITE,25
outrosSintomas_ROQUIDAO,25
outrosSintomas_BAIXA_SATURAÇÃO,25
outrosSintomas_dor_no_ouvido,25
outrosSintomas_FRAQUEZA.,25
outrosSintomas_DOR_PRECORDIAL,25
outrosSintomas_LACRIMEJANDO,25
outrosSintomas_CONTATO_DE_CASO,25
outrasCondicoes_anemia_falciforme,25
outrosSintomas_DESSATURACAO,25
outrosSintomas_DOR_ARTICULAR,25
outrosSintomas_OTITE,25
outrosSintomas_ENJOO_,25
outrasCondicoes_DRC,25
outrasCondicoes_hipertensao_arterial,25
outrosSintomas_CALÁFRIOS,25
outrosSintomas_CONTATO+,25
outrosSintomas_ESFORÇO_RESPIRATÓRIO,25
outrosSintomas_ARTICULACOES,25
outrasCondicoes_TOXOPLASMOSE,25
outrosSintomas__dor_de_garganta,25
outrasCondicoes_ESPONDILITE_ANQUILOSANTE,25
"outrosSintomas_NEGA_CONTATO,",24
outrosSintomas_INTERNAMENTO,24
outrosSintomas_gripal,24
outrosSintomas_ESPIRROS_E_MIALGIA,24
outrosSintomas_ODINOFALGIA,24
outrosSintomas_ICTERICIA,24
outrasCondicoes_DIABETICO,24
outrosSintomas_UBS,24
outrasCondicoes_CONTACTANTE,24
outrosSintomas_Cefaleia_Frontal,24
outrasCondicoes_BARIÁTRICA,24
outrosSintomas_DOR_MMII,24
outrosSintomas_Dor_torácica,24
outrosSintomas_ALGIA_TORACICA,24
outrosSintomas_ATENDIMENTO_EXTERNO,24
outrasCondicoes_nao_tem,24
outrosSintomas_Sintomas_gripais,24
outrasCondicoes_HIV_POSITIVO,24
outrosSintomas_sem_mais,24
outrosSintomas_nfluenza_(gripe)_Devida_a_Vírus_Não_Identificado.,24
outrasCondicoes_Autismo,24
outrosSintomas_MIALGIA_E_FRAQUEZA,24
outrosSintomas_Dor_em_MMII.,24
outrasCondicoes_BIPOLARIDADE,24
outrosSintomas_GARGANTA_IRRITADA,24
outrosSintomas_TIRAGEM_INTERCOSTAL,24
outrosSintomas_PICO_HIPERTENSIVO,24
outrosSintomas_Orofaringe,24
outrosSintomas_DOR_DE_GARGANTA_,24
outrasCondicoes_INCLUINDO_HAS,24
outrasCondicoes_ANEURISMA,24
outrasCondicoes_PARA_TRANSFERÊNCIA,24
outrosSintomas_OBSTRUÇÃO_NASAL_,24
outrosSintomas_ARTRALGIA.,24
outrasCondicoes_INFLUENZA_B+,24
outrasCondicoes_PRE_DIABETE,24
outrasCondicoes_ICC,24
outrosSintomas_PERDA_DO_APETITE,23
outrosSintomas_Mialgia/artralgia,23
outrasCondicoes_coriza,23
outrasCondicoes_CÂNCER,23
outrosSintomas_DOR_OUVIDO,23
outrasCondicoes_DOENÇA_PULMONAR_CRONICA,23
outrasCondicoes_PSIQUIATRICO,23
outrosSintomas_MIALGIA_.,23
outrasCondicoes_ASMA_E_BRONQUITE,23
outrosSintomas_dor_na_face,23
outrosSintomas_CONFUSA,23
outrasCondicoes_ONCOLOGICA,23
outrasCondicoes_COLESTEROL_ALTO,23
outrosSintomas_RINORREIA_,23
outrosSintomas_Dor_no_corpo.,23
outrosSintomas_VERTIGENS,23
outrasCondicoes_PCT_RECEBEU_ALTA,23
outrosSintomas_CONGESTAO_NASAL.,23
outrosSintomas_QUEDA_DO_ESTADO_GERA,23
outrosSintomas_Diarreia_,23
outrasCondicoes_DEPRESSÃO/ANSIEDADE,23
outrasCondicoes_cancer,23
outrasCondicoes_ASTENIA,23
outrosSintomas_ASTENIA_E_MIALGIA,23
outrasCondicoes_cirurgia,23
outrosSintomas_DORSALGIA_,23
outrosSintomas_Gripal,23
outrasCondicoes_fumante,23
outrasCondicoes_gestante,23
outrosSintomas_DOR_NAS_COSTAS.,23
outrosSintomas_ALERGIA,23
outrasCondicoes_NÃO_POSSUI_COMORBIDADE,22
outrasCondicoes_RENAL_CRONICA,22
"outrosSintomas_DIARREIA,NAUSEA/VOMITO",22
outrosSintomas_retroorbital,22
outrosSintomas_QUEDA_DO_ESTADO_GERAL,22
outrasCondicoes_BROMOPRIDA,22
outrosSintomas_SECRETIVA,22
outrasCondicoes_FIBRIMIALGIA,22
outrasCondicoes_Trombose,22
outrasCondicoes_arritmia,22
outrasCondicoes_HANSENIASE,22
outrosSintomas_obstrução_nasal_,22
outrosSintomas_CORPO_MOLE,22
outrosSintomas_FRAQUESA,22
outrasCondicoes_GESTANTE_DE_ALTO_RISCO,22
outrasCondicoes_SN,22
outrasCondicoes_TABAGISTA.,22
outrosSintomas_DIARREIA_MIALGIA,22
outrosSintomas_INFLUENZA_A_E_B_NÃO_REAGENTE,22
outrosSintomas_produção_de_escarro,22
outrasCondicoes_DOENÇA_HEPATICA_CRONICA,22
outrasCondicoes_FRAQUEZA,22
outrasCondicoes_COVID?,22
outrasCondicoes_HINPERTENSAO,22
outrasCondicoes_ESTAVEL,22
outrasCondicoes_Imunodeficiência,22
outrosSintomas_secreção_nasal,22
